"Date","Price","Open","High","Low","Vol.","Change %"
"15/06/2022","427.40","433.30","433.60","422.60","65.42M","-1.74%"
"14/06/2022","434.95","432.75","441.30","425.60","38.15M","2.03%"
"13/06/2022","426.30","429.15","431.95","419.35","41.93M","-2.55%"
"10/06/2022","437.45","446.65","447.60","435.30","41.14M","-2.42%"
"09/06/2022","448.30","451.80","456.00","448.30","32.84M","-0.69%"
"08/06/2022","451.40","450.00","452.52","448.75","53.47M","1.10%"
"07/06/2022","446.50","439.45","449.34","439.20","41.16M","1.37%"
"06/06/2022","440.45","436.20","444.50","436.20","34.54M","2.12%"
"01/06/2022","431.30","433.35","437.15","431.30","40.18M","-0.68%"
"31/05/2022","434.25","434.70","441.39","431.35","81.71M","0.17%"
"30/05/2022","433.50","430.95","435.65","429.51","65.02M","0.66%"
"27/05/2022","430.65","432.15","433.90","425.90","32.51M","-1.06%"
"26/05/2022","435.25","428.00","436.40","427.70","33.51M","1.73%"
"25/05/2022","427.85","427.15","431.10","424.10","53.14M","1.00%"
"24/05/2022","423.60","419.90","425.32","418.98","48.00M","-1.21%"
"23/05/2022","428.80","423.70","428.80","422.62","36.69M","2.78%"
"20/05/2022","417.20","417.50","424.85","412.70","33.26M","1.09%"
"19/05/2022","412.70","420.70","424.90","409.20","41.13M","-2.28%"
"18/05/2022","422.35","421.50","430.90","421.05","54.07M","0.26%"
"17/05/2022","421.25","422.80","428.85","418.35","50.24M","0.69%"
"16/05/2022","418.35","409.15","420.45","407.05","26.80M","0.88%"
"13/05/2022","414.70","410.00","416.90","402.40","38.34M","3.64%"
"12/05/2022","400.15","403.40","410.10","398.11","63.47M","-4.70%"
"11/05/2022","419.90","407.60","420.45","402.60","78.01M","3.69%"
"10/05/2022","404.95","405.55","411.65","400.15","51.62M","0.04%"
"09/05/2022","404.80","426.25","430.95","404.80","61.46M","-5.12%"
"06/05/2022","426.65","419.20","430.75","419.20","123.48M","1.85%"
"05/05/2022","418.90","425.00","427.35","416.65","44.45M","0.72%"
"04/05/2022","415.90","419.65","421.75","410.90","41.31M","0.40%"
"03/05/2022","414.25","405.00","414.25","395.05","66.01M","5.80%"
"29/04/2022","391.55","392.20","393.65","388.00","57.56M","0.90%"
"28/04/2022","388.05","381.80","388.50","378.40","37.88M","2.55%"
"27/04/2022","378.40","378.75","382.80","375.05","47.43M","-0.28%"
"26/04/2022","379.45","377.35","381.20","367.90","41.35M","2.87%"
"25/04/2022","368.85","379.15","383.15","368.85","54.18M","-6.18%"
"22/04/2022","393.15","395.25","400.15","393.15","27.21M","-2.48%"
"21/04/2022","403.15","404.85","405.60","400.20","31.52M","0.50%"
"20/04/2022","401.15","402.80","402.80","398.00","72.94M","0.02%"
"19/04/2022","401.05","403.00","407.70","401.05","36.43M","0.40%"
"14/04/2022","399.45","395.65","400.40","393.95","57.32M","0.53%"
"13/04/2022","397.35","393.35","400.70","392.50","32.96M","0.35%"
"12/04/2022","395.95","389.25","398.00","387.56","40.08M","2.41%"
"11/04/2022","386.65","390.05","393.85","385.45","49.90M","-1.24%"
"08/04/2022","391.50","382.65","391.50","382.10","47.09M","3.74%"
"07/04/2022","377.40","376.95","383.70","371.40","44.30M","-0.91%"
"06/04/2022","380.85","380.05","384.40","378.20","44.59M","-0.54%"
"05/04/2022","382.90","380.25","384.02","377.30","46.92M","1.40%"
"04/04/2022","377.60","378.85","381.55","373.95","24.87M","-0.36%"
"01/04/2022","378.95","372.75","378.95","368.90","23.36M","0.96%"
"31/03/2022","375.35","376.70","380.15","374.25","38.39M","-1.93%"
"30/03/2022","382.75","375.00","383.35","373.85","38.85M","3.07%"
"29/03/2022","371.35","381.00","387.25","367.10","43.31M","-2.51%"
"28/03/2022","380.90","385.85","391.25","379.45","41.44M","-2.76%"
"25/03/2022","391.70","385.65","394.10","381.30","37.30M","0.64%"
"24/03/2022","389.20","389.55","394.10","386.25","31.44M","0.34%"
"23/03/2022","387.90","377.40","390.90","375.45","55.13M","4.47%"
"22/03/2022","371.30","380.00","381.62","368.55","43.59M","-0.99%"
"21/03/2022","375.00","363.50","376.00","363.50","35.53M","4.05%"
"18/03/2022","360.40","364.65","368.95","359.00","245.33M","-2.08%"
"17/03/2022","368.05","364.30","371.05","361.58","79.20M","2.05%"
"16/03/2022","360.65","365.05","366.90","356.95","49.29M","-0.10%"
"15/03/2022","361.00","349.05","361.00","344.67","118.18M","1.26%"
"14/03/2022","356.50","364.35","364.65","349.40","47.90M","-1.08%"
"11/03/2022","360.40","367.75","371.55","358.30","81.09M","-0.85%"
"10/03/2022","363.50","369.00","373.10","361.96","173.67M","-2.17%"
"09/03/2022","371.55","383.45","384.60","365.05","61.64M","-2.22%"
"08/03/2022","380.00","361.60","383.08","359.20","77.07M","5.12%"
"07/03/2022","361.50","353.00","363.90","350.95","142.77M","3.83%"
"04/03/2022","348.15","355.00","356.40","341.60","71.43M","-2.87%"
"03/03/2022","358.45","377.70","385.60","358.45","73.48M","-4.26%"
"02/03/2022","374.40","362.80","379.05","360.86","65.72M","4.84%"
"01/03/2022","357.10","368.05","369.60","354.40","74.19M","-1.77%"
"28/02/2022","363.55","352.20","365.55","349.85","186.80M","-3.95%"
"25/02/2022","378.50","368.41","379.40","364.51","73.18M","3.60%"
"24/02/2022","365.35","372.60","378.15","360.90","115.60M","-4.58%"
"23/02/2022","382.90","383.85","389.30","380.25","37.45M","-0.93%"
"22/02/2022","386.50","389.10","396.30","382.55","53.63M","-0.49%"
"21/02/2022","388.40","389.00","393.50","383.59","43.86M","-0.77%"
"18/02/2022","391.40","396.40","400.29","390.80","44.29M","-1.63%"
"17/02/2022","397.90","400.65","402.20","392.45","59.07M","-1.45%"
"16/02/2022","403.75","398.05","405.75","395.74","118.89M","1.61%"
"15/02/2022","397.35","400.35","405.70","389.25","77.95M","-0.82%"
"14/02/2022","400.65","414.05","417.15","398.19","67.57M","-3.97%"
"11/02/2022","417.20","406.75","419.15","405.48","72.96M","1.58%"
"10/02/2022","410.70","406.40","414.40","405.55","45.52M","0.10%"
"09/02/2022","410.30","401.85","414.95","395.40","61.15M","2.83%"
"08/02/2022","399.00","410.00","418.00","398.35","86.48M","-2.36%"
"07/02/2022","408.65","406.05","409.45","398.00","49.47M","0.68%"
"04/02/2022","405.90","397.15","409.25","397.05","65.16M","3.44%"
"03/02/2022","392.40","393.20","394.60","389.00","42.08M","0.73%"
"02/02/2022","389.55","395.00","395.35","389.00","36.54M","-0.95%"
"01/02/2022","393.30","383.15","394.00","383.05","61.47M","2.74%"
"31/01/2022","382.80","388.65","389.27","382.15","45.62M","-0.69%"
"28/01/2022","385.45","397.90","397.90","383.35","118.11M","-1.80%"
"27/01/2022","392.50","388.30","400.56","385.30","99.68M","-0.41%"
"26/01/2022","394.10","385.00","397.20","384.80","47.12M","3.81%"
"25/01/2022","379.65","367.51","379.95","366.35","50.19M","4.27%"
"24/01/2022","364.10","382.10","383.65","360.00","60.19M","-4.75%"
"21/01/2022","382.25","384.80","386.55","376.40","58.01M","-1.77%"
"20/01/2022","389.15","392.00","394.90","384.06","37.22M","-1.26%"
"19/01/2022","394.10","397.10","400.55","388.70","55.46M","-0.42%"
"18/01/2022","395.75","395.50","400.20","393.60","46.02M","0.51%"
"17/01/2022","393.75","391.95","395.63","389.40","54.54M","1.30%"
"14/01/2022","388.70","384.00","391.09","383.42","59.87M","1.25%"
"13/01/2022","383.90","379.35","383.90","378.65","47.68M","0.64%"
"12/01/2022","381.45","373.25","382.85","369.60","123.04M","3.21%"
"11/01/2022","369.60","364.50","370.95","361.40","36.34M","1.80%"
"10/01/2022","363.05","364.50","369.30","361.78","62.66M","0.14%"
"07/01/2022","362.55","359.90","362.55","356.45","39.70M","2.08%"
"06/01/2022","355.15","348.75","358.75","345.85","51.41M","0.10%"
"05/01/2022","354.80","353.00","358.30","351.30","38.26M","1.08%"
"04/01/2022","351.00","339.80","352.40","339.15","50.31M","6.20%"
"31/12/2021","330.50","330.00","332.45","329.90","10.30M","-0.75%"
"30/12/2021","333.00","334.90","336.81","332.25","17.54M","-0.89%"
"29/12/2021","336.00","337.05","342.45","333.85","37.10M","-0.55%"
"24/12/2021","337.85","336.70","341.05","336.15","8.29M","-0.03%"
"23/12/2021","337.95","337.40","341.85","336.35","27.41M","0.97%"
"22/12/2021","334.70","331.95","334.95","329.20","33.48M","0.89%"
"21/12/2021","331.75","326.00","332.35","324.48","30.14M","2.61%"
"20/12/2021","323.30","321.60","327.30","319.95","76.69M","-3.13%"
"17/12/2021","333.75","335.15","338.40","330.90","124.46M","-1.53%"
"16/12/2021","338.95","335.75","339.80","335.10","63.34M","2.43%"
"15/12/2021","330.90","334.05","336.30","329.10","51.17M","-2.00%"
"14/12/2021","337.65","337.35","339.70","333.00","41.59M","0.79%"
"13/12/2021","335.00","345.25","345.30","335.00","36.60M","-2.22%"
"10/12/2021","342.60","342.00","347.15","341.15","36.73M","-0.28%"
"09/12/2021","343.55","347.35","348.40","340.20","43.88M","-1.48%"
"08/12/2021","348.70","348.60","351.10","344.10","43.61M","-0.63%"
"07/12/2021","350.90","349.05","352.03","347.75","38.94M","1.27%"
"06/12/2021","346.50","344.00","350.15","343.20","38.42M","1.66%"
"03/12/2021","340.85","345.00","346.37","340.80","43.81M","1.26%"
"02/12/2021","336.60","327.10","338.30","326.24","67.23M","1.11%"
"01/12/2021","332.90","331.25","338.10","325.45","36.78M","2.29%"
"30/11/2021","325.45","320.30","329.10","317.65","81.70M","-0.69%"
"29/11/2021","327.70","326.00","334.00","318.80","61.99M","3.16%"
"26/11/2021","317.65","319.00","328.10","310.53","98.78M","-7.86%"
"25/11/2021","344.75","344.75","345.85","342.55","32.74M","0.07%"
"24/11/2021","344.50","342.00","346.90","340.50","41.44M","1.50%"
