"Date","Price","Open","High","Low","Vol.","Change %"
"14/07/2023","123.75","123.85","124.60","122.70","46.62M","-0.08%"
"13/07/2023","123.85","124.10","124.20","123.25","24.39M","0.28%"
"12/07/2023","123.50","122.05","125.20","121.77","20.40M","1.81%"
"11/07/2023","121.30","121.60","122.45","120.00","32.45M","0.04%"
"10/07/2023","121.25","121.20","123.06","120.80","12.76M","-0.49%"
"07/07/2023","121.85","121.35","122.25","120.65","15.07M","-0.04%"
"06/07/2023","121.90","122.80","124.55","121.40","17.95M","-0.93%"
"05/07/2023","123.05","125.10","126.55","122.50","21.71M","-1.83%"
"04/07/2023","125.35","124.90","127.90","124.72","18.27M","0.52%"
"03/07/2023","124.70","124.80","125.75","123.80","16.10M","0.61%"
"30/06/2023","123.95","120.85","124.55","119.90","32.09M","3.25%"
"29/06/2023","120.05","120.65","120.95","116.45","20.49M","-0.66%"
"28/06/2023","120.85","120.25","121.65","119.87","17.20M","1.05%"
"27/06/2023","119.60","119.65","120.05","118.20","18.51M","0.67%"
"26/06/2023","118.80","118.70","119.85","117.00","30.81M","0.21%"
"23/06/2023","118.55","117.75","119.75","117.35","10.33M","-0.13%"
"22/06/2023","118.70","119.60","119.66","117.05","15.89M","-1.41%"
"21/06/2023","120.40","120.50","121.00","119.00","14.21M","0.33%"
"20/06/2023","120.00","118.55","120.60","118.30","17.79M","1.14%"
"19/06/2023","118.65","118.85","119.50","118.00","17.71M","-0.17%"
"16/06/2023","118.85","116.00","119.00","115.05","63.91M","2.81%"
"15/06/2023","115.60","116.75","116.75","115.05","14.75M","-1.32%"
"14/06/2023","117.15","117.80","118.15","116.88","29.13M","-0.42%"
"13/06/2023","117.65","120.45","120.45","115.90","39.40M","-0.21%"
"12/06/2023","117.90","117.25","118.75","116.70","15.08M","0.86%"
"09/06/2023","116.90","117.00","117.65","116.50","37.10M","-0.21%"
"08/06/2023","117.15","116.05","117.15","115.10","20.11M","-0.59%"
"07/06/2023","117.85","120.15","120.15","117.30","14.23M","-1.17%"
"06/06/2023","119.25","120.15","120.25","118.60","16.94M","-1.04%"
"05/06/2023","120.50","120.60","121.10","119.80","14.02M","0.04%"
"02/06/2023","120.45","120.30","120.45","117.70","19.38M","0.46%"
"01/06/2023","119.90","117.60","119.90","117.14","116.80M","1.91%"
"31/05/2023","117.65","119.90","121.85","117.14","328.27M","-1.88%"
"30/05/2023","119.90","119.20","122.21","118.70","90.53M","1.27%"
"26/05/2023","118.40","116.65","118.50","115.25","39.00M","1.85%"
"25/05/2023","116.25","115.00","119.35","114.70","37.31M","2.33%"
"24/05/2023","113.60","115.40","116.15","112.25","33.87M","-2.07%"
"23/05/2023","116.00","117.40","118.55","116.00","17.11M","-1.49%"
"22/05/2023","117.75","117.90","118.40","117.20","29.60M","0.47%"
"19/05/2023","117.20","116.40","117.85","115.99","11.19M","0.34%"
"18/05/2023","116.80","119.25","120.25","116.15","36.99M","-2.46%"
