"Date","Price","Open","High","Low","Vol.","Change %"
"23/08/2022","3,873.0","3,905.0","3,919.0","3,852.0","1.77M","-1.48%"
"22/08/2022","3,931.0","3,926.5","3,950.0","3,917.5","3.18M","-0.73%"
"19/08/2022","3,960.0","3,900.5","3,960.0","3,888.5","2.95M","1.47%"
"18/08/2022","3,902.5","3,879.0","3,902.5","3,871.5","1.20M","0.36%"
"17/08/2022","3,888.5","3,857.5","3,899.0","3,851.0","1.37M","1.05%"
"16/08/2022","3,848.0","3,881.5","3,888.9","3,848.0","1.46M","-0.47%"
"15/08/2022","3,866.0","3,846.0","3,880.5","3,841.5","994.42K","0.85%"
"12/08/2022","3,833.5","3,817.0","3,853.0","3,802.5","1.56M","0.03%"
"11/08/2022","3,832.5","3,875.5","3,879.5","3,812.5","1.80M","-0.76%"
"10/08/2022","3,862.0","3,840.5","3,885.0","3,818.0","1.57M","-0.12%"
"09/08/2022","3,866.5","3,858.0","3,880.0","3,839.2","1.46M","-0.15%"
"08/08/2022","3,872.5","3,864.0","3,899.0","3,850.0","2.38M","0.69%"
"05/08/2022","3,846.0","3,878.0","3,886.9","3,840.5","1.28M","-0.95%"
"04/08/2022","3,883.0","3,878.0","3,900.0","3,850.0","1.88M","0.32%"
"03/08/2022","3,870.5","3,850.0","3,873.0","3,821.5","1.88M","0.39%"
"02/08/2022","3,855.5","3,899.0","3,915.0","3,855.5","1.30M","-1.28%"
"01/08/2022","3,905.5","3,895.0","3,929.5","3,871.5","1.65M","0.61%"
"29/07/2022","3,882.0","3,879.5","3,930.0","3,872.5","2.49M","0.44%"
"28/07/2022","3,865.0","3,852.5","3,883.5","3,756.5","3.84M","2.63%"
"27/07/2022","3,766.0","3,732.0","3,795.0","3,728.5","3.52M","1.05%"
"26/07/2022","3,727.0","3,721.0","3,742.5","3,708.3","1.74M","0.13%"
"25/07/2022","3,722.0","3,714.5","3,729.0","3,695.5","1.57M","0.05%"
"22/07/2022","3,720.0","3,697.5","3,735.0","3,687.0","2.26M","0.35%"
"21/07/2022","3,707.0","3,618.0","3,720.0","3,618.0","3.86M","1.08%"
"20/07/2022","3,667.5","3,684.5","3,699.3","3,650.5","2.21M","-0.20%"
"19/07/2022","3,675.0","3,608.0","3,688.5","3,605.0","1.94M","0.52%"
"18/07/2022","3,656.0","3,666.0","3,705.4","3,644.5","1.64M","-0.23%"
"15/07/2022","3,664.5","3,631.0","3,664.5","3,587.0","2.92M","1.75%"
"14/07/2022","3,601.5","3,610.5","3,623.5","3,583.0","5.33M","-0.55%"
"13/07/2022","3,621.5","3,600.0","3,652.5","3,585.0","4.05M","0.67%"
"12/07/2022","3,597.5","3,554.5","3,606.0","3,545.0","1.81M","0.84%"
"11/07/2022","3,567.5","3,511.5","3,567.5","3,509.3","1.41M","0.85%"
"08/07/2022","3,537.5","3,526.5","3,547.5","3,492.0","1.93M","0.54%"
"07/07/2022","3,518.5","3,604.5","3,628.0","3,518.5","4.17M","-2.56%"
"06/07/2022","3,611.0","3,545.5","3,645.5","3,541.3","2.63M","2.97%"
"05/07/2022","3,507.0","3,529.0","3,532.5","3,480.0","5.46M","0.34%"
"04/07/2022","3,495.0","3,520.5","3,546.5","3,494.0","1.25M","-0.36%"
"01/07/2022","3,507.5","3,513.5","3,537.5","3,469.0","2.57M","-0.65%"
"30/06/2022","3,530.5","3,533.0","3,550.5","3,494.0","3.34M","-1.23%"
"29/06/2022","3,574.5","3,566.5","3,607.5","3,527.0","4.33M","-2.87%"
"28/06/2022","3,680.0","3,697.5","3,705.0","3,661.0","4.63M","0.67%"
"27/06/2022","3,655.5","3,682.5","3,684.8","3,638.0","1.64M","-0.08%"
"24/06/2022","3,658.5","3,525.0","3,671.0","3,525.0","2.29M","3.48%"
"23/06/2022","3,535.5","3,541.5","3,566.5","3,534.5","3.33M","-0.42%"
"22/06/2022","3,550.5","3,526.0","3,564.5","3,495.5","3.38M","0.62%"
"21/06/2022","3,528.5","3,540.0","3,558.0","3,497.5","2.02M","-0.25%"
